User Site ID	NASIS Group Name	obsYear	obsMonth	obsDAY	Current Taxon Name	Current Taxonomic Class	Std Latitude	Std Longitude
1975MI111001	12-FLI Points	1975	5	20	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.8127194	-84.349075
1983MI073006	12-FLI Points	1983	5	15	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.5982972	-84.6449972
1967MI049007	12-FLI Points	1967	9	18	Covert	Mixed, mesic Aquic Udipsamments	43.1749028	-83.8995444
1976MI111005	12-FLI Points	1976	8	21	Kingsville	Mixed, mesic Mollic Psammaquents	43.7812111	-84.417475
1978MI157003	12-FLI Points	1978	8	11	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs	43.6334139	-83.3069111
S1981MI157007	12-FLI Points	2015	6	11	Shebeon	Fine-loamy, mixed, mesic Aeric Ochraqualfs	43.6333	-83.3081222
S1981MI157007	12-FLI Points	2015	6	11	Shebeon	Fine-loamy, mixed, active, nonacid, mesic Aquic Udorthents	43.6333	-83.3081222
1978MI157004	12-FLI Points	1978	8	8	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs	43.6617194	-83.3362611
2010MI063001	12-FLI Points	2010	5	19	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs	43.6890472	-82.6589833
1972MI063001	12-FLI Points	1972	6	22	Shebeon	Fine-loamy, mixed, active, nonacid, mesic Aeric Epiaquepts	43.9534639	-82.9447194
1972MI063002	12-FLI Points	1972	6	22	Shebeon	Fine-loamy, mixed, active, nonacid, mesic Aeric Epiaquepts	43.846675	-82.7418833
1978MI063005	12-FLI Points	1978	6	15	Kilmanagh	Fine-loamy, mixed, active, nonacid, mesic Aeric Epiaquepts	43.7864944	-83.2662333
2015MI163024	12-FLI Points	2015	8	31	Freesoil	Coarse-loamy, mixed, semiactive, mesic Oxyaquic Eutrudepts	42.3381722	-83.3320417
2015MI163027	12-FLI Points	2015	9	2	Freesoil	Coarse-loamy, mixed, semiactive, mesic Aquic Eutrudepts	42.3010639	-83.1305889
2015MI163028	12-FLI Points	2015	9	2	Sloan	Fine-loamy, mixed, superactive, calcareous, mesic Fluvaquentic Endoaquolls	42.4014611	-83.3116028
2015MI163029	12-FLI Points	2015	9	2	Ceresco	Coarse-loamy, mixed, superactive, mesic Fluvaquentic Hapludolls	42.4018611	-83.3114583
1977OH039001	12-FLI Points	1977	8	2	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.2322361	-84.2759722
2014MI163008	12-FLI Points	2014	5	23	Rapson	Sandy over loamy, mixed, active, nonacid, mesic Aquic Udorthents	42.3756639	-83.3186222
2014MI163023	12-FLI Points	2014	6	23	Livonia	Mixed, mesic Aquic Udipsamments	42.4381139	-83.2824083
2014MI163001	12-FLI Points	2014	4	7	Anthroportic Udorthents	Fine-loamy, pauciartifactic, mixed, calcareous, mesic Anthroportic Udorthents	42.2212833	-83.1348472
2013MI163023	12-FLI Points	2013	9	27	Fortress family	Spolic, mixed, mesic Aquic Udipsamments	42.2914306	-83.1120111
2015MI163003	12-FLI Points	2015	4	14	Riverfront	Fine-loamy, artifactic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.3570917	-82.9479583
1974MI163003	12-FLI Points	2016	1	25	Tedrow	Mixed, mesic Aquic Udipsamments	42.0999056	-83.5211444
2012MI163010	12-FLI Points	2012	6	27	Fluvaquentic Eutrudepts	Fine-loamy, mixed, active, mesic Fluvaquentic Eutrudepts	42.3728417	-82.932475
2012MI163009	12-FLI Points	2012	5	22	Kibbie	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	42.4002333	-83.22885
2012MI163008	12-FLI Points	2012	5	16	Colwood	Fine-loamy, mixed, active, nonacid, mesic Aeric Endoaquepts	42.4025306	-83.2352361
2012MI163004	12-FLI Points	2012	4	11	Rapson	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.4347472	-83.2478694
2012MI163003	12-FLI Points	2012	4	4	Wauseon	Coarse-loamy, mixed, active, mesic Typic Epiaquolls	42.4473861	-82.9085611
2012MI163011	12-FLI Points	2012	7	24	Livonia	Mixed, mesic Aquic Udipsamments	42.2759167	-83.2941167
2014MI163024	12-FLI Points	2014	6	25	Aquents	Fragmental, spolic, mixed, mesic Aquents	42.2389861	-83.1422556
2016OH051001	12-FLI Points	1977	9	1	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.4861889	-84.1084694
2016OH095001	12-FLI Points	1973	9	14	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.6932528	-83.8204583
1977OH147017	12-FLI Points	1971	7	12	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.2174806	-83.2836083
1975OH171035	12-FLI Points	1975	7	12	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.5283167	-84.49945
1978OH123007	12-FLI Points	1978	6	19	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.49945	-77.4076583
1988OH125009	12-FLI Points	1988	9	29	Hoytville	Fine, illitic, mesic Mollic Epiaqualfs	41.1064472	-84.7792278
2014MI163034	12-FLI Points	2014	10	27	Blount	Fine, mixed, semiactive, mesic Aquic Eutrudepts	42.4022139	-82.986475
2015MI163033	12-FLI Points	2015	11	17	Anthroportic Udorthents	Fine-loamy, spolic, mixed, semiactive, nonacid, mesic Anthroportic Udorthents	42.4229972	-83.2926417
2016MI163001	12-FLI Points	2016	5	24	Udorthents	Fragmental, spolic, mixed, mesic Udorthents	42.2617194	-83.1420917
2012MI163006	12-FLI Points	2012	4	16	Freesoil	Coarse-loamy, mixed, active, mesic Aquic Eutrudepts	42.4291583	-82.8928972
2014MI163005	12-FLI Points	2014	5	14	Fortress family	Spolic, mixed, mesic Aquic Udipsamments	42.4441139	-83.0613611
2015MI163011	12-FLI Points	2015	5	18	Riverfront	Fine-loamy, artifactic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.3730306	-83.057625
2015MI163012	12-FLI Points	2015	5	21	Plainfield	Mixed, mesic Typic Udipsamments	42.4368167	-83.13415
2013MI163004	12-FLI Points	2013	4	30	Brems	Mixed, mesic Aquic Udipsamments	42.4180361	-83.3607778
2013MI163025	12-FLI Points	2013	11	19	Brems	Mixed, mesic Aquic Udipsamments	42.3103056	-83.3171806
2014MI163006	12-FLI Points	2014	5	14	Belleville	Sandy over loamy, mixed, semiactive, mesic Typic Epiaquolls	42.4223417	-83.1164972
2014MI163007	12-FLI Points	2014	5	14	Avoca	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.4225639	-83.1152028
2012MI163019	12-FLI Points	2012	11	15	Livonia	Mixed, mesic Aquic Udipsamments	42.3196583	-83.2774417
2014MI163002	12-FLI Points	2014	5	2	Rapson	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.3946389	-83.2737361
2013MI163020	12-FLI Points	2013	9	17	Kibbie	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	42.3258944	-83.2231389
2013MI163021	12-FLI Points	2013	9	17	Kibbie	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	42.3256528	-83.2333361
2013MI163022	12-FLI Points	2013	9	17	Colwood	Fine-loamy, mixed, active, nonacid, mesic Mollic Endoaquepts	42.3160556	-83.2052583
2015MI163015	12-FLI Points	2015	7	23	Brems	Mixed, mesic Aquic Udipsamments	42.4115583	-83.18465
2012MI163007	12-FLI Points	2012	4	17	Tedrow	Mixed, mesic Aquic Udipsamments	42.4341139	-83.2245306
1968MI057009	12-FLI Points	1968	7	31	Metamora	Fine-loamy, mixed, semiactive, mesic Aquic Eutrudepts	43.4516917	-84.5286278
1964MI057002	12-FLI Points	1964	4	23	Odell	Fine-loamy, mixed, superactive, mesic Aquic Argiudolls	43.4004472	-84.4539667
1981MI157013	12-FLI Points	1981	10	14	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.4215806	-83.1072778
S1981MI157009	12-FLI Points	1981	10	14	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.4215528	-83.1072778
1986MI145004	12-FLI Points	1986	4	1	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.3755167	-84.3301194
2007MI057011	12-FLI Points	2007	6	11	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1237167	-84.6092667
2007MI057003	12-FLI Points	2007	5	2	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1421722	-84.6083028
2007MI057004	12-FLI Points	2007	5	7	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1492	-84.5232722
1953MI151001	12-FLI Points	1953	7	8	Shebeon	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	43.1668639	-82.7243083
1955MI151001	12-FLI Points	1955	6	6	Capac	Fine-loamy, mixed, active, mesic Aeric Endoaqualfs	43.3667528	-82.80695
1967MI057006	12-FLI Points	1967	12	18	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1248167	-84.6584333
1968MI057008	12-FLI Points	1968	6	28	Odell	Fine-loamy, mixed, superactive, mesic Aquic Argiudolls	43.1287	-84.6488667
1984OH039002	12-FLI Points	1984	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Typic Epiaquepts	41.2789583	-84.7286139
1984OH051002	12-FLI Points	1984	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Typic Epiaquepts	41.51505	-84.2509472
1974OH069001	12-FLI Points	1974	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Typic Epiaquepts	41.4134306	-84.0998778
1980OH095002	12-FLI Points	1980	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	41.57675	-83.7569306
1985OH123001	12-FLI Points	1985	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	41.4793278	-83.3381361
1974OH137002	12-FLI Points	1974	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	40.9942139	-83.9566278
1987OH143001	12-FLI Points	1987	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	41.3222278	-83.0747083
1967MI049010	12-FLI Points	2017	5	5	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1898389	-83.8565667
1979MI057002	12-FLI Points	1979	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1476861	-84.5892167
1979MI111001	12-FLI Points	1979	1	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.6987056	-84.5588556
1967MI099006	12-FLI Points	2015	4	1	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	42.623525	-82.9019694
1994MI145001	12-FLI Points	1994	1	1	Lenawee	Fine, mixed, semiactive, mesic Typic Epiaquolls	43.2219111	-83.7741944
2015MI163008	12-FLI Points	2015	5	8	Granby	Loamy over sandy or sandy-skeletal, mixed, semiactive, nonacid, mesic Aeric Endoaquents	42.3725139	-83.0009139
2015MI163014	12-FLI Points	2015	7	10	Aquic Pachic Hapludolls	Fine-loamy, spolic, mixed, active, mesic Aquic Pachic Hapludolls	42.3889778	-83.1778306
2015MI163018	12-FLI Points	2015	8	25	Belleville	Sandy over loamy, mixed, semiactive, mesic Typic Epiaquolls	42.4441139	-83.0995028
2015MI163019	12-FLI Points	2015	8	25	Granby	Mixed, mesic Mollic Psammaquents	42.4407222	-83.0775639
2015MI163020	12-FLI Points	2015	8	25	Seward	Sandy over loamy, mixed, active, nonacid, mesic Aquic Udorthents	42.4150694	-82.9825056
2015MI163021	12-FLI Points	2015	8	27	Keowns	Coarse-loamy, mixed, superactive, nonacid, mesic Mollic Endoaquepts	42.4013556	-83.3446472
2015MI163017	12-FLI Points	2015	8	18	Shebeon	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	42.4009944	-83.1307861
2015MI163022	12-FLI Points	2015	8	27	Minneopa	Sandy, mixed, mesic Oxyaquic Hapludolls	42.4332111	-83.3685556
2015MI163025	12-FLI Points	2015	8	31	Livonia	Mixed, mesic Aquic Udipsamments	42.29635	-83.2547417
2015MI163023	12-FLI Points	2015	8	27	Avoca	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.3314556	-83.3561278
2015MI163001	12-FLI Points	2015	4	10	Anthroportic Udorthents	Fine-loamy, pauciartifactic, mixed, active, calcareous, mesic Anthroportic Udorthents	42.3519528	-82.9999333
2015MI163005	12-FLI Points	2015	4	21	Riverfront	Fine-loamy, spolic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.3523889	-82.9899667
2015MI163004	12-FLI Points	2015	4	17	Rapson	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.3697694	-82.9913778
2015MI163002	12-FLI Points	2015	4	14	Aquic Hapludolls	Coarse-loamy over clayey, spolic, mixed, active, mesic Aquic Hapludolls	42.3699917	-82.9466194
2015MI163009	12-FLI Points	2015	5	14	Anthroportic Udorthents	Fine-loamy, spolic, mixed, active, calcareous, mesic Anthroportic Udorthents	42.352225	-83.0289111
2015MI163007	12-FLI Points	2015	5	7	Midtown	Fine-loamy, spolic, mixed, semiactive, mesic Aquic Hapludolls	42.360875	-83.0362806
2015MI163006	12-FLI Points	2015	5	6	Midtown	Fine-loamy, spolic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.3619889	-83.0610889
2010MI163008	12-FLI Points	2012	5	2	Anthrodensic Udorthents	Loamy-skeletal, artifactic, mixed, superactive, calcareous, mesic Anthrodensic Udorthents	42.3455389	-83.0513972
2010MI163007	12-FLI Points	2012	5	3	Plainfield	Mixed, mesic Typic Udipsamments	42.4116361	-83.261675
2010MI163009	12-FLI Points	2012	5	4	Anthrodensic Udorthents	Loamy, artifactic, mixed, superactive, calcareous, mesic, shallow Anthrodensic Udorthents	42.3774806	-83.0769472
2010MI163010	12-FLI Points	2012	5	4	Anthroportic Udorthents	Fine-loamy, artifactic, mixed, superactive, calcareous, mesic Anthroportic Udorthents	42.3474778	-83.0752806
2010MI163011	12-FLI Points	2012	5	4	Anthrodensic Udorthents	Loamy, spolic, mixed, superactive, calcareous, mesic, shallow Anthrodensic Udorthents	42.3496972	-83.0814
2010MI163014	12-FLI Points	2012	5	7	Anthropic Udorthents	Fine-loamy, spolic, mixed, superactive, calcareous, mesic Anthropic Udorthents	42.3833139	-83.0825083
2010MI163012	12-FLI Points	2012	5	7	Aquic Udorthents	Fine-loamy, mixed, superactive, calcareous, mesic Aquic Udorthents	42.3450639	-83.0487611
2010MI163013	12-FLI Points	2012	5	7	Entic Hapludolls	Fine-loamy, pauciartifactic, mixed, superactive, mesic Entic Hapludolls	42.3255306	-83.0816694
2010MI163015	12-FLI Points	2012	5	8	Aquic Hapludolls	Fine-loamy, pauciartifactic, superactive, mesic Aquic Hapludolls	42.3451	-83.0487722
2015MI163032	12-FLI Points	2015	11	17	Anthroportic Udorthents	Fine-loamy, spolic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.4383333	-83.2808972
2010MI163016	12-FLI Points	2012	5	9	Aquic Udorthents	Sandy, mixed, mesic Aquic Udorthents	42.3296972	-83.0763944
2015MI163010	12-FLI Points	2015	5	18	Anthrodensic Udorthents	Loamy, pauciartifactic, mixed, semiactive, calcareous, mesic, shallow Anthrodensic Udorthents	42.3589778	-83.0447444
2014MI163018	12-FLI Points	2014	6	12	Colwood	Fine-loamy, mixed, active, nonacid, mesic Aeric Endoaquepts	42.3355472	-83.1386972
2014MI163035	12-FLI Points	2014	11	3	Parkhill	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	42.3770972	-83.0350806
2015MI163030	12-FLI Points	2015	11	3	Anthroportic Udorthents	Fragmental, combustic, mixed, mesic Anthroportic Udorthents	42.3913194	-82.9883417
2015MI163013	12-FLI Points	2015	5	27	Riverfront	Fine-loamy, spolic, mixed, semiactive, calcareous, mesic Anthroportic Udorthents	42.3471778	-83.0108056
2014MI163027	12-FLI Points	2014	7	17	Avoca	Sandy over loamy, mixed, active, nonacid, mesic Aquic Udorthents	42.4091583	-83.1193722
1988MI145007	12-FLI Points	1988	3	23	Londo	Fine-loamy, mixed, semiactive, mesic Glossaquic Hapludalfs	43.5350806	-84.1314278
1987MI145012	12-FLI Points	1987	8	14	Londo	Fine-loamy, mixed, semiactive, mesic Aquic Hapludalfs	43.4349917	-83.7661139
2015MI163026	12-FLI Points	2015	8	31	Ceresco	Coarse-loamy, mixed, superactive, mesic Oxyaquic Eutrudepts	42.3117028	-83.2250306
1976MI017006	12-FLI Points	1976	4	13	Londo	Fine-loamy, mixed, semiactive, mesic Glossaquic Hapludalfs	43.99035	-84.105425
1978MI063003	12-FLI Points	2017	4	10	Londo	Fine-loamy, mixed, semiactive, mesic Glossaquic Hapludalfs	43.6806528	-83.0169056
1985MI073001	12-GRR Points	1985	1	1	Londo	Fine-loamy, mixed, semiactive, mesic Aeric Endoaqualfs	43.5718667	-84.7865583
1976MI111003	12-FLI Points	2017	4	10	Londo	Fine-loamy, mixed, semiactive, mesic Aquic Glossudalfs	43.4824389	-84.1708472
1994MI145002	12-FLI Points	1994	1	1	Londo	Fine-loamy, mixed, semiactive, mesic Aquic Hapludalfs	43.4357694	-83.7593583
1980MI157003	12-FLI Points	1980	4	30	Londo	Fine-loamy, mixed, semiactive, mesic Aquic Glossudalfs	43.4061472	-83.6183083
2014MI163015	12-FLI Points	2014	6	11	Oxyaquic Hapludolls	Sandy, spolic, mixed, mesic Oxyaquic Hapludolls	42.2576111	-83.1402556
2009MI151001	12-FLI Points	2009	4	20	Guelph	Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.1649556	-82.6145278
1952MI151001	12-FLI Points	1952	9	18	Perrinton	Fine, mixed, active, mesic Haplic Glossudalfs	43.2077306	-82.5988889
1979MI111003	12-FLI Points	1979	1	1	Poseyville	Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs	43.7283278	-84.5787083
2012MI163018	12-FLI Points	2012	11	8	Belleville	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	42.3141306	-83.2618333
2014MI163022	12-FLI Points	2014	6	16	Brems	Mixed, mesic Aquic Udipsamments	42.4290917	-83.0803306
2014MI163021	12-FLI Points	2014	6	16	Wauseon	Coarse-loamy over clayey, mixed, active, mesic Aquic Eutrudepts	42.4268972	-83.0925333
2015MI163031	12-FLI Points	2015	11	17	Altmar	Mixed, mesic Aquic Udipsamments	42.4313389	-83.3701639
S1978MI165008	12-FLI Points	1978	10	2	Rubicon	Sandy, mixed, frigid Entic Haplorthods	44.1749389	-85.6211639
1994MI069002	12-FLI Points	1994	8	30	Menominee	Sandy over loamy, mixed, active, frigid Alfic Haplorthods	44.4363389	-78.1187361
2012MI163002	12-FLI Points	2012	4	4	Anthrodensic Udorthents	Loamy, spolic, mixed, semiactive, nonacid, mesic, shallow Anthrodensic Udorthents	42.4333056	-82.9105528
2012MI163001	12-FLI Points	2012	4	4	Tedrow	Mixed, mesic Aquic Udipsamments	42.4471556	-82.9073139
2013MI163005	12-FLI Points	2013	5	1	Livonia	Sandy over clayey, aniso, mixed, semiactive, mesic Aquic Dystric Eutrudepts	42.4114639	-83.3215222
1975MI017008	12-FLI Points	1975	4	22	Tappan	Fine-loamy, mixed, active, calcareous, mesic Typic Epiaquolls	43.5539111	-83.7384472
1975MI017058	12-FLI Points	1975	9	23	Gumz	Sandy, mixed, mesic Typic Endoaquolls	43.5207583	-83.8080167
1975MI017059	12-FLI Points	1975	9	23	Belleville	Sandy over loamy, mixed, active, mesic Fluventic Hapludolls	43.5683694	-83.7144472
1974MI037004	12-FLI Points	2017	2	15	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.1054833	-84.4030417
1967MI049009	12-GRR Points	2017	2	16	Markton	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	42.9489167	-83.7539639
1975MI057008	12-FLI Points	2017	2	17	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.4371222	-84.4988139
1975MI057009	12-FLI Points	2017	2	27	Selfridge	Fine-loamy, mixed, active, mesic Aquic Argiudolls	43.3333889	-84.3700444
1983MI073009	12-GRR Points	2017	2	27	Selfridge	Loamy, mixed, active, mesic Arenic Oxyaquic Hapludalfs	43.5113944	-84.8062778
1983MI073010	12-FLI Points	2017	2	27	Wixom	Sandy over loamy, mixed, semiactive, mesic Alfic Epiaquods	43.5278028	-84.6702417
1966MI099035	12-FLI Points	1966	11	1	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	42.5975444	-82.9675111
1986MI145017	12-FLI Points	1986	5	12	Selfridge	Fine-loamy, mixed, active, mesic Aquic Argiudolls	43.2179444	-84.129625
1953MI151002	12-FLI Points	1953	10	6	Avoca	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	43.5516667	-82.6124611
1979MI157002	12-FLI Points	1979	11	20	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.2786333	-83.601725
1979MI157001	12-FLI Points	1979	3	23	Avoca	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Udorthents	43.5914472	-83.137925
1974MI163004	12-FLI Points	2017	3	6	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	42.124525	-83.3990417
1981MI073006	12-FLI Points	1981	5	27	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.6713806	-84.7873694
1976MI073009	12-FLI Points	1976	9	8	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.7568194	-84.6420778
1981MI073007	12-FLI Points	1981	6	24	Selfridge	Loamy, mixed, active, mesic Aquic Arenic Hapludalfs	43.7132389	-84.6902611
1981MI073008	12-FLI Points	1981	6	24	Avoca	Sandy over loamy, mixed, semiactive, nonacid, mesic Aquic Eutrudepts	43.7076778	-84.7086722
1981MI073009	12-FLI Points	1981	6	30	Rimer	Sandy over clayey, mixed, active, mesic Aquic Arenic Hapludalfs	43.6909194	-84.7063083
1964OH069002	12-FLI Points	1964	8	26	Tedrow	Mixed, mesic Aquic Udipsamments	41.4480056	-83.9241056
1978MI157005	12-FLI Points	1978	10	5	Guelph	Fine-loamy, mixed, active, mesic Haplic Glossudalfs	43.613875	-83.2101611
1974MI035005	12-FLI Points	1974	5	19	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.0628556	-85.0802833
1993MI007001	12-FLI Points	1993	6	15			45.0390194	-83.5590333
1993MI007001	12-FLI Points	1993	4	30			45.0390194	-83.5590333
1993MI007001	12-FLI Points	1993	5	10			45.0390194	-83.5590333
1993MI007001	12-FLI Points	1993	9	28			45.0390194	-83.5590333
1976MI009002	12-GRR Points	2017	6	30	Halfaday	Sandy, mixed, frigid Oxyaquic Haplorthods	45.0423111	-85.0614861
1970MI029001	12-GRR Points	2017	6	30	Wurtsmith	Mixed, frigid Oxyaquic Udipsamments	45.1840194	-84.8971
1962MI051012	12-FLI Points	1962	10	2	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.9448111	-84.4221972
1989MI001007	12-FLI Points	1989	10	17	Deerwood	Sandy, mixed, frigid Histic Humaquepts	44.8159472	-83.3173167
1990MI001003	12-FLI Points	1990	9	20	Wakeley	Sandy over clayey, mixed, semiactive, nonacid, frigid Aeric Epiaquents	44.5541278	-83.4924028
1989MI141004	12-FLI Points	2017	7	19	Alpena	Sandy-skeletal, mixed, frigid Typic Udorthents	45.3361833	-83.5347694
1989MI141005	12-FLI Points	2017	7	20	Gladwin	Loamy, mixed, semiactive, frigid Aquic Arenic Hapludalfs	45.4088111	-84.1477917
1976MI017004	12-FLI Points	1976	11	10	Cadmus	Fine-loamy, mixed, semiactive, mesic Oxyaquic Hapludalfs	43.9939528	-84.1111111
1988MI145009	12-FLI Points	1988	10	27	Conover	Fine-loamy, mixed, active, mesic Aquollic Hapludalfs	43.1719111	-83.9913111
1988MI145010	12-FLI Points	1988	5	24	Conover	Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.4542083	-84.056
1986MI145002	12-FLI Points	1986	4	14	Odell	Fine-loamy, mixed, superactive, mesic Aquic Argiudolls	43.3577472	-84.3233861
1986MI145003	12-FLI Points	1986	4	14	Odell	Fine-loamy, mixed, superactive, mesic Aquic Argiudolls	43.3480028	-84.320975
1988MI145011	12-FLI Points	1988	5	12	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1964111	-83.9667889
1988MI145012	12-FLI Points	1988	5	2	Conover	Fine-loamy, mixed, active, mesic Udollic Epiaqualfs	43.2545556	-84.2060667
1988MI145013	12-FLI Points	1988	6	1	Conover	Fine-loamy, mixed, active, mesic Udollic Epiaqualfs	43.2157944	-84.1965722
1987MI145004	12-FLI Points	1987	9	16	Shebeon	Fine-loamy, mixed, active, mesic Aquic Eutrudepts	43.1449306	-84.0486417
1964MI057003	12-FLI Points	1964	4	23	Conover	Fine-loamy, mixed, active, mesic Oxyaquic Hapludolls	43.4498361	-84.5053583
2007MI057006	12-FLI Points	2007	7	5	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.1282333	-84.5687056
2007MI057010	12-FLI Points	2007	6	5	Odell	Fine-loamy, mixed, superactive, mesic Aquic Argiudolls	43.1188639	-84.6088917
2007MI057012	12-FLI Points	2007	6	7	Ithaca	Fine, mixed, semiactive, mesic Aquic Glossudalfs	43.1500889	-84.54815
